# ----------------------------------------------------------------------------------
# WARNING: These data are provisional and subject to revision. The data are provided
# as is with no warranty and on the condition that neither the data collector nor
# any of the participants in or developers of http://data.envirodiy.org may be held
# liable for any damages resulting from their use.
#
# The following metadata describe the data in this file:
# ----------------------------------------------------------------------------------
#
# Site Information
# ---------------------------
# SiteCode: SCSF010
# SiteName: Wickson Foot Bridge
# SiteDescription: 
# Latitude: 37.87251
# Longitude: -122.26199
# Elevation: 75.0
# VerticalDatum: MSL
# SiteType: Stream
# SiteNotes: 
#
# Variable and Method Information
#---------------------------
# VariableCode: Meter_Hydros21_Cond | VariableName: Specific conductance | ValueType: Chemistry | DataType: Chemistry | GeneralCategory: Time series coverage | SampleMedium: Liquid aqueous | VariableUnitsName: Microsiemen per Centimeter | VariableUnitsType: Electrical conductivity | VariableUnitsAbbreviation: uS/cm | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: 0.0 | SensorNotes: 
# VariableCode: Meter_Hydros21_Depth | VariableName: Water depth | ValueType: Hydrology | DataType: Hydrology | GeneralCategory: Time series coverage | SampleMedium: Liquid aqueous | VariableUnitsName: Millimeter | VariableUnitsType: Length | VariableUnitsAbbreviation: mm | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: 0.3 | SensorNotes: 
# VariableCode: Meter_Hydros21_Temp | VariableName: Temperature | ValueType: Hydrology | DataType: Hydrology | GeneralCategory: Time series coverage | SampleMedium: Liquid aqueous | VariableUnitsName: Degree Celsius | VariableUnitsType: Temperature | VariableUnitsAbbreviation: degC | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: 0.3 | SensorNotes: 
# VariableCode: EnviroDIY_Mayfly_Batt | VariableName: Battery voltage | ValueType: Instrumentation | DataType: Instrumentation | GeneralCategory: Time series coverage | SampleMedium: Equipment | VariableUnitsName: Volt | VariableUnitsType: Electromotive force | VariableUnitsAbbreviation: V | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: None | SensorNotes: 
# VariableCode: EnviroDIY_Mayfly_Temp | VariableName: Temperature | ValueType: Instrumentation | DataType: Instrumentation | GeneralCategory: Time series coverage | SampleMedium: Equipment | VariableUnitsName: Degree Celsius | VariableUnitsType: Temperature | VariableUnitsAbbreviation: degC | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: None | SensorNotes: 
# VariableCode: Digi_Cellular_SignalPercent | VariableName: Percent full scale | ValueType: Instrumentation | DataType: Instrumentation | GeneralCategory: Time series coverage | SampleMedium: Equipment | VariableUnitsName: Percent | VariableUnitsType: Dimensionless | VariableUnitsAbbreviation: % | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: None | SensorNotes: 
#
# Source Information
# ------------------
# Organization: UC Berkeley
# SourceLink: https://monitormywatershed.org/sites/SCNF010/
# ContactName: Strawberry Creek
# Phone: 
# Email: creeks@berkeley.edu
# Citation: 
#
DateTime,TimeOffset,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,EnviroDIY_Mayfly_Temp,Digi_Cellular_SignalPercent
2021-11-08 23:30:00,-7,2021-11-08 16:30:00,196.2,76.0,19.7,3.639,21.75,109.0
2021-11-08 23:40:00,-7,2021-11-08 16:40:00,196.2,75.5,19.73,3.639,21.5,90.0
2021-11-08 23:50:00,-7,2021-11-08 16:50:00,195.5,76.0,19.8,3.639,21.25,109.0
2021-11-09 00:00:00,-7,2021-11-08 17:00:00,196.5,76.2,19.8,3.639,21.25,90.0
2021-11-09 00:10:00,-7,2021-11-08 17:10:00,196.2,76.3,19.8,3.639,21.0,109.0
2021-11-09 00:20:00,-7,2021-11-08 17:20:00,195.0,75.3,19.8,3.639,20.5,109.0
2021-11-09 00:30:00,-7,2021-11-08 17:30:00,195.7,76.2,19.8,3.639,20.0,109.0
2021-11-09 00:40:00,-7,2021-11-08 17:40:00,196.7,75.7,19.72,3.639,19.75,109.0
2021-11-09 00:50:00,-7,2021-11-08 17:50:00,196.0,75.2,19.7,3.639,19.5,109.0
2021-11-09 01:00:00,-7,2021-11-08 18:00:00,195.7,75.0,19.7,3.639,19.25,109.0
2021-11-09 01:10:00,-7,2021-11-08 18:10:00,196.2,74.7,19.6,3.639,19.0,109.0
2021-11-09 01:20:00,-7,2021-11-08 18:20:00,196.0,75.3,19.6,3.639,18.75,90.0
2021-11-09 01:30:00,-7,2021-11-08 18:30:00,195.8,75.0,19.6,3.639,18.75,109.0
2021-11-09 01:40:00,-7,2021-11-08 18:40:00,196.7,75.5,19.5,3.639,18.5,109.0
2021-11-09 01:50:00,-7,2021-11-08 18:50:00,196.3,75.3,19.5,3.639,18.5,109.0
2021-11-09 02:00:00,-7,2021-11-08 19:00:00,195.2,75.2,19.42,3.639,18.5,109.0
2021-11-09 02:10:00,-7,2021-11-08 19:10:00,195.7,74.3,19.4,3.639,18.25,109.0
2021-11-09 02:20:00,-7,2021-11-08 19:20:00,195.5,75.3,19.4,3.639,18.25,109.0
2021-11-09 02:30:00,-7,2021-11-08 19:30:00,195.3,75.0,19.3,3.639,18.25,109.0
2021-11-09 02:40:00,-7,2021-11-08 19:40:00,196.0,75.0,19.3,3.639,18.0,90.0
2021-11-09 02:50:00,-7,2021-11-08 19:50:00,195.5,76.2,19.3,3.639,18.0,109.0
2021-11-09 03:00:00,-7,2021-11-08 20:00:00,195.3,75.2,19.22,3.639,18.0,109.0
2021-11-09 03:10:00,-7,2021-11-08 20:10:00,196.7,74.3,19.2,3.639,17.75,109.0
2021-11-09 03:20:00,-7,2021-11-08 20:20:00,196.2,74.7,19.2,3.639,17.5,90.0
2021-11-09 03:30:00,-7,2021-11-08 20:30:00,196.2,75.0,19.1,3.639,17.75,109.0
2021-11-09 03:40:00,-7,2021-11-08 20:40:00,196.5,74.8,19.1,3.639,17.75,109.0
2021-11-09 03:50:00,-7,2021-11-08 20:50:00,195.3,74.8,19.02,3.639,17.5,90.0
2021-11-09 04:00:00,-7,2021-11-08 21:00:00,197.2,74.0,19.0,3.639,17.5,90.0
2021-11-09 04:10:00,-7,2021-11-08 21:10:00,196.5,74.5,19.0,3.639,17.25,109.0
2021-11-09 04:20:00,-7,2021-11-08 21:20:00,197.2,74.0,18.9,3.639,17.25,109.0
2021-11-09 04:30:00,-7,2021-11-08 21:30:00,196.2,73.8,18.9,3.639,17.25,109.0
2021-11-09 04:40:00,-7,2021-11-08 21:40:00,196.5,74.7,18.8,3.639,17.0,109.0
2021-11-09 04:50:00,-7,2021-11-08 21:50:00,195.7,74.5,18.8,3.639,17.0,109.0
2021-11-09 05:00:00,-7,2021-11-08 22:00:00,195.5,74.7,18.73,3.639,17.0,109.0
2021-11-09 05:10:00,-7,2021-11-08 22:10:00,196.7,74.3,18.7,3.639,17.0,109.0
2021-11-09 05:20:00,-7,2021-11-08 22:20:00,196.5,74.7,18.7,3.639,17.25,90.0
2021-11-09 05:30:00,-7,2021-11-08 22:30:00,197.3,75.0,18.7,3.639,17.25,109.0
2021-11-09 05:40:00,-7,2021-11-08 22:40:00,196.5,74.3,18.7,3.639,17.5,109.0
2021-11-09 05:50:00,-7,2021-11-08 22:50:00,196.2,74.3,18.7,3.639,17.5,109.0
2021-11-09 06:00:00,-7,2021-11-08 23:00:00,196.2,74.5,18.7,3.639,17.5,90.0
2021-11-09 06:10:00,-7,2021-11-08 23:10:00,195.7,74.7,18.7,3.639,17.5,109.0
2021-11-09 06:20:00,-7,2021-11-08 23:20:00,197.0,75.0,18.7,3.639,17.5,109.0
2021-11-09 06:30:00,-7,2021-11-08 23:30:00,197.0,73.7,18.7,3.639,17.25,90.0
2021-11-09 06:40:00,-7,2021-11-08 23:40:00,196.3,74.5,18.65,3.639,17.25,90.0
2021-11-09 06:50:00,-7,2021-11-08 23:50:00,198.5,75.0,18.6,3.639,17.25,109.0
2021-11-09 07:00:00,-7,2021-11-09 00:00:00,197.3,75.3,18.6,3.639,17.25,109.0
2021-11-09 07:10:00,-7,2021-11-09 00:10:00,197.8,75.2,18.6,3.639,17.0,109.0
2021-11-09 07:20:00,-7,2021-11-09 00:20:00,198.2,75.0,18.6,3.639,17.0,109.0
2021-11-09 07:30:00,-7,2021-11-09 00:30:00,196.8,74.8,18.6,3.639,17.0,109.0
2021-11-09 07:40:00,-7,2021-11-09 00:40:00,197.8,74.5,18.6,3.639,17.25,109.0
2021-11-09 07:50:00,-7,2021-11-09 00:50:00,196.3,74.5,18.6,3.639,17.25,90.0
2021-11-09 08:00:00,-7,2021-11-09 01:00:00,196.7,74.5,18.6,3.639,17.0,109.0
2021-11-09 08:10:00,-7,2021-11-09 01:10:00,196.5,75.0,18.52,3.639,16.75,109.0
2021-11-09 08:20:00,-7,2021-11-09 01:20:00,197.3,75.5,18.5,3.639,16.75,109.0
2021-11-09 08:30:00,-7,2021-11-09 01:30:00,197.0,75.2,18.5,3.639,16.5,109.0
2021-11-09 08:40:00,-7,2021-11-09 01:40:00,196.5,74.2,18.5,3.639,16.5,90.0
2021-11-09 08:50:00,-7,2021-11-09 01:50:00,196.7,74.7,18.42,3.639,16.75,109.0
2021-11-09 09:00:00,-7,2021-11-09 02:00:00,197.3,73.8,18.42,3.639,16.75,90.0
2021-11-09 09:10:00,-7,2021-11-09 02:10:00,196.5,75.0,18.42,3.639,16.75,90.0
2021-11-09 09:20:00,-7,2021-11-09 02:20:00,198.0,74.5,18.4,3.639,16.75,90.0
2021-11-09 09:30:00,-7,2021-11-09 02:30:00,196.0,74.3,18.4,3.639,16.75,109.0
2021-11-09 09:40:00,-7,2021-11-09 02:40:00,196.8,74.8,18.4,3.639,16.75,109.0
2021-11-09 09:50:00,-7,2021-11-09 02:50:00,198.2,73.7,18.4,3.639,16.75,90.0
2021-11-09 10:00:00,-7,2021-11-09 03:00:00,197.5,74.5,18.4,3.639,16.75,109.0
2021-11-09 10:10:00,-7,2021-11-09 03:10:00,197.2,74.2,18.4,3.639,16.75,109.0
2021-11-09 10:20:00,-7,2021-11-09 03:20:00,198.2,73.2,18.4,3.639,17.0,109.0
2021-11-09 10:30:00,-7,2021-11-09 03:30:00,198.2,73.2,18.4,3.639,17.25,90.0
2021-11-09 10:40:00,-7,2021-11-09 03:40:00,197.5,74.0,18.4,3.639,17.0,90.0
2021-11-09 10:50:00,-7,2021-11-09 03:50:00,197.0,74.3,18.4,3.639,17.0,109.0
2021-11-09 11:00:00,-7,2021-11-09 04:00:00,197.7,74.3,18.4,3.639,17.0,109.0
2021-11-09 11:10:00,-7,2021-11-09 04:10:00,196.3,74.2,18.4,3.639,17.0,90.0
2021-11-09 11:20:00,-7,2021-11-09 04:20:00,196.5,74.0,18.4,3.639,17.0,109.0
2021-11-09 11:30:00,-7,2021-11-09 04:30:00,196.8,74.2,18.4,3.639,17.25,109.0
2021-11-09 11:40:00,-7,2021-11-09 04:40:00,197.2,73.8,18.4,3.639,17.0,109.0
2021-11-09 11:50:00,-7,2021-11-09 04:50:00,196.5,73.7,18.4,3.639,17.0,90.0
2021-11-09 12:00:00,-7,2021-11-09 05:00:00,196.7,73.5,18.4,3.639,17.25,109.0
2021-11-09 12:10:00,-7,2021-11-09 05:10:00,197.7,74.0,18.4,3.639,17.25,109.0
2021-11-09 12:20:00,-7,2021-11-09 05:20:00,197.2,74.5,18.4,3.639,17.0,109.0
2021-11-09 12:30:00,-7,2021-11-09 05:30:00,198.0,73.8,18.4,3.639,17.0,90.0
2021-11-09 12:40:00,-7,2021-11-09 05:40:00,197.2,74.8,18.4,3.639,17.0,90.0
2021-11-09 12:50:00,-7,2021-11-09 05:50:00,197.7,74.7,18.4,3.639,16.75,109.0
2021-11-09 13:00:00,-7,2021-11-09 06:00:00,198.0,74.7,18.4,3.639,17.25,109.0
2021-11-09 13:10:00,-7,2021-11-09 06:10:00,197.3,75.5,18.4,3.639,17.5,90.0
2021-11-09 13:20:00,-7,2021-11-09 06:20:00,197.3,75.0,18.42,3.639,18.0,109.0
2021-11-09 13:30:00,-7,2021-11-09 06:30:00,198.5,73.7,18.5,3.639,18.25,109.0
2021-11-09 13:40:00,-7,2021-11-09 06:40:00,199.5,73.8,18.5,3.639,18.5,109.0
2021-11-09 13:50:00,-7,2021-11-09 06:50:00,198.3,73.5,18.6,3.639,18.5,90.0
2021-11-09 14:00:00,-7,2021-11-09 07:00:00,199.5,73.5,18.6,3.639,18.75,109.0
2021-11-09 14:10:00,-7,2021-11-09 07:10:00,198.3,74.0,18.7,3.639,18.75,109.0
2021-11-09 14:20:00,-7,2021-11-09 07:20:00,198.5,73.7,18.7,3.639,19.0,109.0
2021-11-09 14:30:00,-7,2021-11-09 07:30:00,197.0,72.8,18.77,3.639,19.0,109.0
2021-11-09 14:40:00,-7,2021-11-09 07:40:00,199.2,73.0,18.8,3.639,19.0,109.0
2021-11-09 14:50:00,-7,2021-11-09 07:50:00,197.3,72.5,18.8,3.639,19.25,109.0
2021-11-09 15:00:00,-7,2021-11-09 08:00:00,198.0,74.0,18.9,3.639,19.25,109.0
2021-11-09 15:10:00,-7,2021-11-09 08:10:00,198.3,74.5,18.92,3.639,19.25,109.0
2021-11-09 15:20:00,-7,2021-11-09 08:20:00,198.0,74.2,19.0,3.639,19.25,109.0
2021-11-09 15:30:00,-7,2021-11-09 08:30:00,198.0,73.8,19.0,3.639,19.25,109.0
2021-11-09 15:40:00,-7,2021-11-09 08:40:00,196.2,73.3,19.02,3.639,19.5,109.0
2021-11-09 15:50:00,-7,2021-11-09 08:50:00,197.7,74.7,19.1,3.639,19.5,90.0
2021-11-09 16:00:00,-7,2021-11-09 09:00:00,198.7,73.5,19.1,3.639,19.5,109.0
2021-11-09 16:10:00,-7,2021-11-09 09:10:00,198.5,73.7,19.1,3.639,19.75,109.0
2021-11-09 16:20:00,-7,2021-11-09 09:20:00,197.3,73.2,19.13,3.639,19.75,109.0
2021-11-09 16:30:00,-7,2021-11-09 09:30:00,197.8,74.3,19.2,3.639,19.75,90.0
2021-11-09 16:40:00,-7,2021-11-09 09:40:00,198.5,74.0,19.2,3.639,19.75,109.0
2021-11-09 16:50:00,-7,2021-11-09 09:50:00,199.0,73.2,19.22,3.639,19.75,109.0
2021-11-09 17:00:00,-7,2021-11-09 10:00:00,199.0,74.0,19.28,3.639,20.0,109.0
2021-11-09 17:10:00,-7,2021-11-09 10:10:00,198.8,74.0,19.3,3.639,20.0,109.0
2021-11-09 17:20:00,-7,2021-11-09 10:20:00,198.3,74.7,19.3,3.639,20.0,109.0
2021-11-09 17:30:00,-7,2021-11-09 10:30:00,199.3,73.2,19.32,3.639,20.0,109.0
2021-11-09 17:40:00,-7,2021-11-09 10:40:00,198.0,73.3,19.4,3.639,20.25,109.0
2021-11-09 17:50:00,-7,2021-11-09 10:50:00,198.2,73.5,19.4,3.639,20.25,90.0
2021-11-09 18:00:00,-7,2021-11-09 11:00:00,198.3,73.5,19.4,3.639,20.5,109.0
2021-11-09 18:10:00,-7,2021-11-09 11:10:00,199.3,73.8,19.42,3.639,20.5,109.0
2021-11-09 18:20:00,-7,2021-11-09 11:20:00,198.2,73.0,19.5,3.639,20.75,109.0
2021-11-09 18:30:00,-7,2021-11-09 11:30:00,199.5,75.2,19.5,3.639,21.0,90.0
2021-11-09 18:40:00,-7,2021-11-09 11:40:00,200.2,74.8,19.5,3.639,21.0,109.0
2021-11-09 18:50:00,-7,2021-11-09 11:50:00,198.2,73.8,19.6,3.639,21.0,109.0
2021-11-09 19:00:00,-7,2021-11-09 12:00:00,199.3,74.5,19.6,3.639,21.25,109.0
2021-11-09 19:10:00,-7,2021-11-09 12:10:00,199.8,74.8,19.6,3.639,21.0,109.0
2021-11-09 19:20:00,-7,2021-11-09 12:20:00,199.2,75.5,19.62,3.639,21.25,109.0
2021-11-09 19:30:00,-7,2021-11-09 12:30:00,199.2,74.0,19.7,3.639,21.5,109.0
2021-11-09 19:40:00,-7,2021-11-09 12:40:00,198.7,74.2,19.7,3.639,21.5,109.0
2021-11-09 19:50:00,-7,2021-11-09 12:50:00,199.3,74.7,19.7,3.639,21.75,109.0
2021-11-09 20:00:00,-7,2021-11-09 13:00:00,199.3,74.0,19.8,3.639,22.0,90.0
2021-11-09 20:10:00,-7,2021-11-09 13:10:00,198.8,73.8,19.8,3.639,22.25,109.0
2021-11-09 20:20:00,-7,2021-11-09 13:20:00,198.8,73.8,19.8,3.639,22.5,109.0
2021-11-09 20:30:00,-7,2021-11-09 13:30:00,197.5,73.2,19.9,3.639,22.75,90.0
2021-11-09 20:40:00,-7,2021-11-09 13:40:00,199.7,73.3,19.9,3.639,22.75,109.0
2021-11-09 20:50:00,-7,2021-11-09 13:50:00,198.5,73.7,19.9,3.639,22.75,109.0
2021-11-09 21:00:00,-7,2021-11-09 14:00:00,198.2,73.7,20.0,3.639,22.75,109.0
2021-11-09 21:10:00,-7,2021-11-09 14:10:00,198.5,73.3,20.0,3.639,22.75,109.0
2021-11-09 21:20:00,-7,2021-11-09 14:20:00,198.3,73.2,20.0,3.639,22.5,109.0
2021-11-09 21:30:00,-7,2021-11-09 14:30:00,197.5,73.2,20.1,3.639,22.5,109.0
2021-11-09 21:40:00,-7,2021-11-09 14:40:00,198.7,74.8,20.1,3.639,22.5,109.0
2021-11-09 21:50:00,-7,2021-11-09 14:50:00,199.0,74.7,20.1,3.639,22.5,90.0
2021-11-09 22:00:00,-7,2021-11-09 15:00:00,198.7,73.8,20.2,3.639,22.25,109.0
2021-11-09 22:10:00,-7,2021-11-09 15:10:00,198.0,74.2,20.2,3.639,22.25,109.0
2021-11-09 22:20:00,-7,2021-11-09 15:20:00,198.8,75.0,20.2,3.639,22.25,109.0
2021-11-09 22:30:00,-7,2021-11-09 15:30:00,199.5,75.0,20.22,3.639,22.25,109.0
2021-11-09 22:40:00,-7,2021-11-09 15:40:00,199.5,73.8,20.3,3.639,22.25,109.0
2021-11-09 22:50:00,-7,2021-11-09 15:50:00,198.5,74.0,20.3,3.639,22.25,109.0
2021-11-09 23:00:00,-7,2021-11-09 16:00:00,199.5,73.7,20.3,3.639,22.25,109.0
2021-11-09 23:10:00,-7,2021-11-09 16:10:00,199.0,74.5,20.32,3.639,22.75,90.0
2021-11-09 23:20:00,-7,2021-11-09 16:20:00,199.0,75.2,20.4,3.639,22.75,109.0
2021-11-09 23:30:00,-7,2021-11-09 16:30:00,198.7,74.3,20.4,3.639,22.75,109.0
2021-11-09 23:40:00,-7,2021-11-09 16:40:00,199.0,75.0,20.42,3.639,22.75,109.0
2021-11-09 23:50:00,-7,2021-11-09 16:50:00,199.8,74.3,20.5,3.639,23.0,90.0
2021-11-10 00:00:00,-7,2021-11-09 17:00:00,199.7,74.7,20.5,3.639,23.0,109.0
2021-11-10 00:10:00,-7,2021-11-09 17:10:00,199.5,75.0,20.52,3.639,23.25,109.0
2021-11-10 00:30:00,-7,2021-11-09 17:30:00,199.3,74.7,20.6,3.639,23.0,109.0
2021-11-10 00:40:00,-7,2021-11-09 17:40:00,199.7,75.7,20.6,3.639,22.5,109.0
2021-11-10 00:50:00,-7,2021-11-09 17:50:00,199.7,74.3,20.6,3.639,22.0,109.0
2021-11-10 01:00:00,-7,2021-11-09 18:00:00,198.7,74.5,20.6,3.639,21.25,109.0
2021-11-10 01:10:00,-7,2021-11-09 18:10:00,200.0,75.5,20.6,3.624,21.0,109.0
2021-11-10 01:20:00,-7,2021-11-09 18:20:00,199.0,76.0,20.6,3.624,20.5,90.0
2021-11-10 01:30:00,-7,2021-11-09 18:30:00,200.2,75.0,20.6,3.624,20.25,109.0
2021-11-10 01:40:00,-7,2021-11-09 18:40:00,198.8,74.5,20.5,3.624,20.0,109.0
2021-11-10 01:50:00,-7,2021-11-09 18:50:00,199.8,75.2,20.5,3.624,20.0,90.0
2021-11-10 02:00:00,-7,2021-11-09 19:00:00,199.0,75.0,20.5,3.624,19.75,109.0
2021-11-10 02:10:00,-7,2021-11-09 19:10:00,198.2,73.2,20.4,3.624,19.5,90.0
2021-11-10 02:20:00,-7,2021-11-09 19:20:00,198.5,74.2,20.4,3.624,19.5,109.0
2021-11-10 02:30:00,-7,2021-11-09 19:30:00,200.0,73.5,20.4,3.624,19.5,109.0
2021-11-10 02:40:00,-7,2021-11-09 19:40:00,198.3,73.7,20.3,3.624,19.25,109.0
2021-11-10 02:50:00,-7,2021-11-09 19:50:00,199.8,73.8,20.3,3.624,19.5,109.0
2021-11-10 03:00:00,-7,2021-11-09 20:00:00,200.2,74.2,20.3,3.624,19.25,109.0
2021-11-10 03:10:00,-7,2021-11-09 20:10:00,199.8,74.3,20.2,3.624,19.0,109.0
2021-11-10 03:20:00,-7,2021-11-09 20:20:00,198.2,74.3,20.2,3.624,19.0,109.0
2021-11-10 03:30:00,-7,2021-11-09 20:30:00,200.2,75.2,20.2,3.624,19.0,109.0
2021-11-10 03:40:00,-7,2021-11-09 20:40:00,199.3,75.2,20.2,3.624,19.0,109.0
2021-11-10 03:50:00,-7,2021-11-09 20:50:00,200.0,74.8,20.1,3.624,19.0,109.0
2021-11-10 04:00:00,-7,2021-11-09 21:00:00,200.3,74.0,20.1,3.624,19.0,109.0
2021-11-10 04:10:00,-7,2021-11-09 21:10:00,200.2,74.5,20.1,3.624,18.75,109.0
2021-11-10 04:20:00,-7,2021-11-09 21:20:00,199.5,74.5,20.1,3.624,19.0,109.0
2021-11-10 04:30:00,-7,2021-11-09 21:30:00,199.8,74.2,20.02,3.624,19.0,90.0
2021-11-10 04:40:00,-7,2021-11-09 21:40:00,199.8,74.5,20.0,3.624,18.75,109.0
2021-11-10 04:50:00,-7,2021-11-09 21:50:00,199.0,74.7,20.0,3.624,18.75,109.0
2021-11-10 05:00:00,-7,2021-11-09 22:00:00,199.3,75.0,20.0,3.624,19.0,109.0
2021-11-10 05:10:00,-7,2021-11-09 22:10:00,199.8,75.7,20.0,3.624,18.75,109.0
2021-11-10 05:20:00,-7,2021-11-09 22:20:00,198.7,74.8,19.95,3.624,18.75,109.0
2021-11-10 05:30:00,-7,2021-11-09 22:30:00,198.3,75.0,19.9,3.624,18.75,109.0
2021-11-10 05:40:00,-7,2021-11-09 22:40:00,199.8,75.8,19.9,3.624,18.75,109.0
2021-11-10 05:50:00,-7,2021-11-09 22:50:00,199.2,74.7,19.9,3.624,18.75,90.0
2021-11-10 06:00:00,-7,2021-11-09 23:00:00,198.2,74.0,19.9,3.624,18.75,109.0
2021-11-10 06:10:00,-7,2021-11-09 23:10:00,199.2,74.8,19.9,3.624,18.5,109.0
2021-11-10 06:20:00,-7,2021-11-09 23:20:00,199.0,74.0,19.9,3.624,18.5,109.0
2021-11-10 06:30:00,-7,2021-11-09 23:30:00,199.7,74.7,19.82,3.624,18.5,109.0
2021-11-10 06:40:00,-7,2021-11-09 23:40:00,199.7,74.7,19.8,3.624,18.5,109.0
2021-11-10 06:50:00,-7,2021-11-09 23:50:00,200.5,75.0,19.8,3.624,18.5,109.0
2021-11-10 07:00:00,-7,2021-11-10 00:00:00,198.5,74.8,19.8,3.624,18.25,109.0
2021-11-10 07:10:00,-7,2021-11-10 00:10:00,198.7,74.0,19.8,3.624,18.25,90.0
2021-11-10 07:20:00,-7,2021-11-10 00:20:00,198.7,74.2,19.75,3.624,18.25,109.0
2021-11-10 07:30:00,-7,2021-11-10 00:30:00,198.3,74.5,19.7,3.624,18.25,109.0
2021-11-10 07:40:00,-7,2021-11-10 00:40:00,200.0,74.7,19.7,3.624,18.25,109.0
2021-11-10 07:50:00,-7,2021-11-10 00:50:00,200.0,74.3,19.7,3.624,18.25,109.0
2021-11-10 08:00:00,-7,2021-11-10 01:00:00,199.2,73.8,19.7,3.624,18.25,109.0
2021-11-10 08:10:00,-7,2021-11-10 01:10:00,200.7,73.8,19.7,3.624,18.25,109.0
2021-11-10 08:20:00,-7,2021-11-10 01:20:00,199.8,74.5,19.7,3.624,18.25,109.0
2021-11-10 08:30:00,-7,2021-11-10 01:30:00,199.5,75.2,19.62,3.624,18.25,90.0
2021-11-10 08:40:00,-7,2021-11-10 01:40:00,198.8,75.3,19.6,3.624,18.25,109.0
2021-11-10 08:50:00,-7,2021-11-10 01:50:00,199.0,74.2,19.6,3.624,18.25,109.0
2021-11-10 09:00:00,-7,2021-11-10 02:00:00,199.3,74.3,19.6,3.624,18.25,109.0
2021-11-10 09:10:00,-7,2021-11-10 02:10:00,200.7,74.3,19.6,3.624,18.25,109.0
2021-11-10 09:20:00,-7,2021-11-10 02:20:00,199.2,74.8,19.6,3.624,18.0,109.0
2021-11-10 09:30:00,-7,2021-11-10 02:30:00,199.5,74.2,19.6,3.624,18.25,109.0
2021-11-10 09:40:00,-7,2021-11-10 02:40:00,198.8,73.7,19.55,3.624,18.25,109.0
2021-11-10 09:50:00,-7,2021-11-10 02:50:00,200.3,73.5,19.52,3.624,18.0,90.0
2021-11-10 10:00:00,-7,2021-11-10 03:00:00,199.7,73.7,19.5,3.624,18.0,109.0
2021-11-10 10:10:00,-7,2021-11-10 03:10:00,199.5,73.7,19.5,3.624,18.0,109.0
2021-11-10 10:20:00,-7,2021-11-10 03:20:00,201.2,74.8,19.5,3.624,18.0,109.0
2021-11-10 10:30:00,-7,2021-11-10 03:30:00,200.8,74.0,19.5,3.624,18.0,109.0
2021-11-10 10:40:00,-7,2021-11-10 03:40:00,199.5,73.7,19.5,3.624,18.0,109.0
2021-11-10 10:50:00,-7,2021-11-10 03:50:00,200.0,74.3,19.42,3.624,18.0,109.0
2021-11-10 11:00:00,-7,2021-11-10 04:00:00,199.0,74.0,19.42,3.624,18.0,109.0
2021-11-10 11:10:00,-7,2021-11-10 04:10:00,199.2,73.5,19.4,3.624,18.0,90.0
2021-11-10 11:20:00,-7,2021-11-10 04:20:00,200.5,74.7,19.4,3.624,18.0,109.0
2021-11-10 11:30:00,-7,2021-11-10 04:30:00,200.2,73.2,19.4,3.624,18.0,109.0
2021-11-10 11:40:00,-7,2021-11-10 04:40:00,200.2,74.0,19.4,3.624,17.75,109.0
2021-11-10 11:50:00,-7,2021-11-10 04:50:00,199.8,72.8,19.4,3.624,17.75,109.0
2021-11-10 12:00:00,-7,2021-11-10 05:00:00,199.2,73.0,19.4,3.624,17.75,109.0
2021-11-10 12:10:00,-7,2021-11-10 05:10:00,198.7,72.8,19.33,3.624,17.75,109.0
2021-11-10 12:20:00,-7,2021-11-10 05:20:00,200.3,73.3,19.32,3.624,17.75,109.0
2021-11-10 12:30:00,-7,2021-11-10 05:30:00,200.7,73.7,19.3,3.624,17.75,90.0
2021-11-10 12:40:00,-7,2021-11-10 05:40:00,199.7,71.8,19.3,3.624,17.75,109.0
2021-11-10 12:50:00,-7,2021-11-10 05:50:00,200.5,74.2,19.3,3.624,17.75,109.0
2021-11-10 13:00:00,-7,2021-11-10 06:00:00,201.2,74.5,19.3,3.624,18.0,109.0
2021-11-10 13:10:00,-7,2021-11-10 06:10:00,200.5,73.3,19.3,3.624,18.5,109.0
2021-11-10 13:20:00,-7,2021-11-10 06:20:00,200.2,72.8,19.32,3.624,18.75,109.0
